strava_id,Model,cv_rmse,cv_mape,x_tr_tr_len,x_holdout_len,features
4411135,linear_regression,70.19519690070275,0.2750337102941586,524,131,"['distance', 'vertical', 'grade']"
4411135,random_forest_regressor,69.7602218074273,0.15349804276116527,524,131,"['distance', 'vertical', 'grade']"
4411135,xgboost,63.77076797485351,0.14929114878177643,524,131,"['distance', 'vertical', 'grade']"
4671192,linear_regression,87.11110105164582,0.28205659703683417,677,169,"['distance', 'vertical', 'grade']"
4671192,random_forest_regressor,71.39764222733369,0.15992174960323807,677,169,"['distance', 'vertical', 'grade']"
4671192,xgboost,67.27003402709961,0.17328094244003295,677,169,"['distance', 'vertical', 'grade']"
24668658,linear_regression,121.97367426147848,0.36426423274831604,954,238,"['distance', 'vertical', 'grade']"
24668658,random_forest_regressor,124.97630079785245,0.18527903646877392,954,238,"['distance', 'vertical', 'grade']"
24668658,xgboost,174.24421310424805,0.2762887954711914,954,238,"['distance', 'vertical', 'grade']"
9232885,linear_regression,84.1944105380779,0.29574060881966063,1067,266,"['distance', 'vertical', 'grade']"
9232885,random_forest_regressor,98.82050974549388,0.24403710677423382,1067,266,"['distance', 'vertical', 'grade']"
9232885,xgboost,99.73949737548828,0.30759401619434357,1067,266,"['distance', 'vertical', 'grade']"
13787818,linear_regression,57.26266999878785,0.29467747455838966,69,17,"['distance', 'vertical', 'grade']"
13787818,random_forest_regressor,54.637997543009455,0.16540081418077163,69,17,"['distance', 'vertical', 'grade']"
13787818,xgboost,71.56681632995605,0.15819330215454103,69,17,"['distance', 'vertical', 'grade']"
5798962,linear_regression,78.66268290676764,0.2990063590309685,503,125,"['distance', 'vertical', 'grade']"
5798962,random_forest_regressor,64.78073784321194,0.16494049836985222,503,125,"['distance', 'vertical', 'grade']"
5798962,xgboost,64.20176010131836,0.17475662529468536,503,125,"['distance', 'vertical', 'grade']"
5250418,linear_regression,50.88166135908699,0.2840799439799179,707,176,"['distance', 'vertical', 'grade']"
