strava_id,activity_id,distance,elevation,avg_power,time,tour_year,stage,ride_day,race_start_day,segments,year,profile_score,startlist_quality,time_delta,elevation_ratio,time_trial,no_sessions,mean_train_dist,mean_train_avg_speed,mean_train_elevation,mean_train_EVD
20332275,7473598748,198.36,1788.0,282.0,16310,tdf-2022,13,2022-07-15,2022-07-01,[],2022,78.0,1551,14,0.008933389291923976,0,82.0,116.29585365853659,32.926472385712145,1447.5731707317073,1.1989279004809807
20332275,7478896690,201.14,3531.0,292.0,18816,tdf-2022,14,2022-07-16,2022-07-01,[],2022,170.0,1551,15,0.01725207772473873,0,82.0,116.29585365853659,32.926472385712145,1447.5731707317073,1.1989279004809807
20332275,7485002333,206.56,2415.0,284.0,16968,tdf-2022,15,2022-07-17,2022-07-01,[],2022,64.0,1551,16,0.011556406268692428,0,82.0,116.29585365853659,32.926472385712145,1447.5731707317073,1.1989279004809807
20332275,7499945626,132.46,3333.0,319.0,14155,tdf-2022,17,2022-07-20,2022-07-01,[],2022,324.0,1551,19,0.024544711435788295,0,82.0,116.29585365853659,32.926472385712145,1447.5731707317073,1.1989279004809807
20332275,7505708499,145.66,3917.0,314.0,16755,tdf-2022,18,2022-07-21,2022-07-01,[],2022,408.0,1551,20,0.026187181184272983,0,82.0,116.29585365853659,32.926472385712145,1447.5731707317073,1.1989279004809807
20332275,7510439239,190.16,1335.0,281.0,14326,tdf-2022,19,2022-07-22,2022-07-01,[],2022,35.0,1551,21,0.0069714613958588995,0,82.0,116.29585365853659,32.926472385712145,1447.5731707317073,1.1989279004809807
20332275,7522538653,117.47,713.0,243.0,11452,tdf-2022,21,2022-07-24,2022-07-01,[],2022,13.0,1551,23,0.006033016592910994,0,82.0,116.29585365853659,32.926472385712145,1447.5731707317073,1.1989279004809807
1630132,7403518225,207.21,1302.0,,17447,tdf-2022,2,2022-07-02,2022-07-01,[],2022,11.0,1551,1,0.006244244935543278,0,42.0,124.74404761904762,31.852888614095647,2509.7380952380954,2.006454515331454
1630132,7409379416,185.61,1397.0,,15556,tdf-2022,3,2022-07-03,2022-07-01,[],2022,16.0,1551,2,0.007470308598073869,0,42.0,124.74404761904762,31.852888614095647,2509.7380952380954,2.006454515331454
1630132,7419718707,178.12,1861.0,,15361,tdf-2022,4,2022-07-05,2022-07-01,[],2022,63.0,1551,4,0.010339980331257189,0,42.0,124.74404761904762,31.852888614095647,2509.7380952380954,2.006454515331454
1630132,7425525411,169.17,567.0,,13126,tdf-2022,5,2022-07-06,2022-07-01,[],2022,1.0,1551,5,0.00334046200887255,0,42.0,124.74404761904762,31.852888614095647,2509.7380952380954,2.006454515331454
1630132,7430332269,224.54,2668.0,,16722,tdf-2022,6,2022-07-07,2022-07-01,[],2022,85.0,1551,6,0.011742544276609979,0,42.0,124.74404761904762,31.852888614095647,2509.7380952380954,2.006454515331454
1630132,7435913208,179.29,2557.0,,14769,tdf-2022,7,2022-07-08,2022-07-01,[],2022,192.0,1551,7,0.014061271288500772,0,42.0,124.74404761904762,31.852888614095647,2509.7380952380954,2.006454515331454
1630132,7446901439,199.57,3647.0,,18177,tdf-2022,9,2022-07-10,2022-07-01,[],2022,223.0,1551,9,0.01794633322999552,0,42.0,124.74404761904762,31.852888614095647,2509.7380952380954,2.006454515331454
1630132,7457371317,152.9,2332.0,,13497,tdf-2022,10,2022-07-12,2022-07-01,[],2022,143.0,1551,11,0.015022675736961451,0,42.0,124.74404761904762,31.852888614095647,2509.7380952380954,2.006454515331454
1630132,7463162903,160.03,4004.0,,16601,tdf-2022,11,2022-07-13,2022-07-01,[],2022,400.0,1551,12,0.024409573624980186,0,42.0,124.74404761904762,31.852888614095647,2509.7380952380954,2.006454515331454
