strava_id,activity_id,distance,elevation,avg_power,time,tour_year,stage,ride_day,race_start_day,segments,year,profile_score,startlist_quality,time_delta,elevation_ratio,time_trial,no_sessions,mean_train_dist,mean_train_avg_speed,mean_train_elevation,mean_train_EVD
9162783,11386681681,157.29,3682,283.0,16171,giro-2024,8,2024-05-11,2024-05-04,[],2024,265.0,721,7,0.022873543224908678,0,50.0,113.52959999999999,33.154130054718884,1560.28,1.243332932923546
9162783,11394818459,219.94,1207,222.0,18857,giro-2024,9,2024-05-12,2024-05-04,[],2024,77.0,721,8,0.005457908088285167,0,50.0,113.52959999999999,33.154130054718884,1560.28,1.243332932923546
9162783,11409626943,144.57,2918,276.0,15941,giro-2024,10,2024-05-14,2024-05-04,[],2024,267.0,721,10,0.019784660446951617,0,50.0,113.52959999999999,33.154130054718884,1560.28,1.243332932923546
9162783,11416991435,211.47,1630,240.0,16947,giro-2024,11,2024-05-15,2024-05-04,[],2024,36.0,721,11,0.007648991083998123,0,50.0,113.52959999999999,33.154130054718884,1560.28,1.243332932923546
9162783,11424673724,193.95,2209,302.0,15246,giro-2024,12,2024-05-16,2024-05-04,[],2024,95.0,721,12,0.011261272743029889,0,50.0,113.52959999999999,33.154130054718884,1560.28,1.243332932923546
9162783,11437273697,183.39,175,233.0,15195,giro-2024,13,2024-05-17,2024-05-04,[],2024,0.0,721,13,0.0009533407784708414,0,50.0,113.52959999999999,33.154130054718884,1560.28,1.243332932923546
9162783,11439456332,31.14,239,338.0,2377,giro-2024,14,2024-05-18,2024-05-04,[],2024,9.0,721,14,0.007616558845087479,1,50.0,113.52959999999999,33.154130054718884,1560.28,1.243332932923546
9162783,11448718688,227.33,5623,275.0,24209,giro-2024,15,2024-05-19,2024-05-04,[],2024,397.0,721,15,0.024137916232029637,0,50.0,113.52959999999999,33.154130054718884,1560.28,1.243332932923546
9162783,11464156245,120.64,2096,240.0,11799,giro-2024,16,2024-05-21,2024-05-04,[],2024,234.0,721,17,0.017077304132446878,0,50.0,113.52959999999999,33.154130054718884,1560.28,1.243332932923546
9162783,11473148343,161.87,4060,273.0,18266,giro-2024,17,2024-05-22,2024-05-04,[],2024,341.0,721,18,0.024468149219550414,0,50.0,113.52959999999999,33.154130054718884,1560.28,1.243332932923546
9162783,11479385984,178.44,753,247.0,13778,giro-2024,18,2024-05-23,2024-05-04,[],2024,18.0,721,19,0.004202173075957208,0,50.0,113.52959999999999,33.154130054718884,1560.28,1.243332932923546
9162783,11487248634,155.95,2991,330.0,14213,giro-2024,19,2024-05-24,2024-05-04,[],2024,258.0,721,20,0.018818303647265337,0,50.0,113.52959999999999,33.154130054718884,1560.28,1.243332932923546
9162783,11501140531,187.82,4233,272.0,20886,giro-2024,20,2024-05-25,2024-05-04,[],2024,316.0,721,21,0.022040790823366466,0,50.0,113.52959999999999,33.154130054718884,1560.28,1.243332932923546
9162783,11503803652,127.11,659,250.0,10989,giro-2024,21,2024-05-26,2024-05-04,[],2024,13.0,721,22,0.005157745619046874,0,50.0,113.52959999999999,33.154130054718884,1560.28,1.243332932923546
831403,11331074094,141.0,1892,,12640,giro-2024,1,2024-05-04,2024-05-04,[],2024,145.0,721,0,0.013240769252302439,0,19.0,99.88368421052631,31.567934792934693,1811.2105263157894,1.6853362063403565
831403,11339541865,178.66,2345,,16822,giro-2024,2,2024-05-05,2024-05-04,[],2024,222.0,721,1,0.012955443219800558,0,19.0,99.88368421052631,31.567934792934693,1811.2105263157894,1.6853362063403565
831403,11346082495,173.41,854,,15272,giro-2024,3,2024-05-06,2024-05-04,[],2024,35.0,721,2,0.0049006105678740305,0,19.0,99.88368421052631,31.567934792934693,1811.2105263157894,1.6853362063403565
831403,11353379553,192.39,1704,,15968,giro-2024,4,2024-05-07,2024-05-04,[],2024,44.0,721,3,0.008779251290611766,0,19.0,99.88368421052631,31.567934792934693,1811.2105263157894,1.6853362063403565
831403,11361709490,186.0,1992,,15999,giro-2024,5,2024-05-08,2024-05-04,[],2024,59.0,721,4,0.010596195582790758,0,19.0,99.88368421052631,31.567934792934693,1811.2105263157894,1.6853362063403565
831403,11370124534,184.73,2162,,16137,giro-2024,6,2024-05-09,2024-05-04,[],2024,102.0,721,5,0.011568178413201208,0,19.0,99.88368421052631,31.567934792934693,1811.2105263157894,1.6853362063403565
